account_number,bad_flag
101751,0.53223
101752,0.33787
101753,0.0098
101754,0.73424
101755,0.44045
101756,0.81156
101757,0.56268
101758,0.1016
101759,0.61102
101760,0.61094
101761,0.41493
101762,0.72333
101763,0.64834
101764,0.21813
101765,0.87446
101766,0.71933
101767,0.62049
101768,0.32725
101769,0.71475
101770,0.12094
101771,0.64145
101772,0.55883
101773,0.70675
101774,0.46935
101775,0.80822
101776,0.38936
101777,0.6717
101778,0.68088
101779,0.46642
101780,0.37509
101781,0.84193
101782,0.7124
101783,0.34017
101784,0.56928
101785,0.99918
101786,0.7539
101787,0.22116
101788,0.09154
101789,0.69492
101790,0.07874
101791,0.70281
101792,0.72969
101793,0.53261
101794,0.3917
101795,0.52397
101796,0.26435
101797,0.42997
101798,0.1619
101799,0.91065
101800,0.02139
101801,0.75942
101802,0.41157
101803,0.79879
101804,0.43431
101805,0.65901
101806,0.41304
101807,0.7249
101808,0.58835
101809,0.50974
101810,0.66424
101811,0.30683
101812,0.70129
101813,0.27503
101814,0.81014
101815,0.31039
101816,0.63246
101817,0.77064
101818,0.63526
101819,0.88336
101820,0.7637
101821,0.48177
101822,0.68259
101823,0.49766
101824,0.18716
101825,0.51801
101826,0.52864
101827,0.75318
101828,0.38994
101829,0.8141
101830,0.29121
101831,0.66406
101832,0.59718
101833,0.77183
101834,0.74081
101835,0.48881
101836,0.47902
101837,0.52765
101838,0.79531
101839,0.73399
101840,0.08677
101841,0.81579
101842,0.76056
101843,0.2298
101844,0.66145
101845,0.05245
101846,0.56189
101847,0.80301
101848,0.06641
101849,0.76426
101850,0.757
101851,0.85371
101852,0.09204
101853,0.37666
101854,0.6084
101855,0.36349
101856,0.42499
101857,0.33769
101858,0.37481
101859,0.16659
101860,0.11886
101861,0.98612
101862,0.11915
101863,0.61324
101864,0.51555
101865,0.46979
101866,0.83002
101867,0.68716
101868,0.84406
101869,0.72712
101870,0.48955
101871,0.79455
101872,0.50097
101873,0.20215
101874,0.73265
101875,0.63516
101876,0.40237
101877,0.15342
101878,0.58505
101879,0.90323
101880,0.45434
101881,0.5906
101882,0.63919
101883,0.55184
101884,0.61818
101885,0.65404
101886,0.59605
101887,0.49917
101888,0.60426
101889,0.28564
101890,0.51906
101891,0.24129
101892,0.68212
101893,0.40931
101894,0.46658
101895,0.0194
101896,0.77838
101897,0.15566
101898,0.80662
101899,0.34348
101900,0.90996
101901,0.72643
101902,0.45665
101903,0.65325
101904,0.20673
101905,0.3597
101906,0.77892
101907,0.74521
101908,0.60832
101909,0.19531
101910,0.19102
101911,0.19489
101912,0.34832
101913,0.68658
101914,0.71979
101915,0.32599
101916,0.72096
101917,0.73409
101918,0.67933
101919,0.61699
101920,0.72051
101921,0.41375
101922,0.70846
101923,0.60586
101924,0.11855
101925,0.64248
101926,0.75255
101927,0.21257
101928,0.70146
101929,0.09492
101930,0.50284
101931,0.10202
101932,0.28969
101933,0.20559
101934,0.69692
101935,0.12247
101936,0.53007
101937,0.16087
101938,0.01257
101939,0.12963
101940,0.23015
101941,0.10048
101942,0.81715
101943,0.12555
101944,0.63218
101945,0.65403
101946,0.4152
101947,0.85047
101948,0.67684
101949,0.65848
101950,0.3097
101951,0.58524
101952,0.62171
101953,0.36252
101954,0.71506
101955,0.76286
101956,0.6422
101957,0.16805
101958,0.62286
101959,0.37578
101960,0.77117
101961,0.02601
101962,0.52661
101963,0.60719
101964,0.34816
101965,0.15699
101966,0.70615
101967,0.65179
101968,0.55342
101969,0.63666
101970,0.6795
101971,0.54508
101972,0.7499
101973,0.50515
101974,0.72774
101975,0.87153
101976,0.52896
101977,0.81496
101978,0.31918
101979,0.30816
101980,0.62622
101981,0.70161
101982,0.6096
101983,0.70904
101984,0.76478
101985,0.65321
101986,0.73166
101987,0.97397
101988,0.09421
101989,0.58747
101990,0.52203
101991,0.60556
101992,0.69934
101993,0.75861
101994,0.70191
101995,0.72297
101996,0.79654
101997,0.63931
101998,0.55743
101999,0.24026
102000,0.68544
102001,0.74851
102002,0.75122
102003,0.78204
102004,0.70577
102005,0.75017
102006,0.66485
102007,0.66655
102008,0.80114
102009,0.72297
102010,0.94402
102011,0.39339
102012,0.61573
102013,0.06956
102014,0.84767
102015,0.46986
102016,0.53108
102017,0.74999
102018,0.13023
102019,0.6953
102020,0.49315
102021,0.77118
102022,0.4303
102023,0.83223
102024,0.74282
102025,0.50812
102026,0.38785
102027,0.23852
102028,0.63602
102029,0.32052
102030,0.71554
102031,0.70682
102032,0.58502
102033,0.66207
102034,0.70747
102035,0.76656
102036,0.0504
102037,0.45031
102038,0.03108
102039,0.73501
102040,0.61952
102041,0.59115
102042,0.69083
102043,0.70078
102044,0.67741
102045,0.40719
102046,0.70251
102047,0.63952
102048,0.69685
102049,0.72888
102050,0.70113
102051,0.63515
102052,0.47549
102053,0.58277
102054,0.65577
102055,0.60096
102056,0.78483
102057,0.27093
102058,0.74919
102059,0.58232
102060,0.30072
102061,0.55418
102062,0.80198
102063,0.4353
102064,0.41265
102065,0.3964
102066,0.64498
102067,0.68756
102068,0.77958
102069,0.04324
102070,0.76149
102071,0.75124
102072,0.66009
102073,0.62295
102074,0.24995
102075,0.75169
102076,0.32489
102077,0.13449
102078,0.61017
102079,0.67724
102080,0.53948
102081,0.42609
102082,0.4863
102083,0.70515
102084,0.63334
102085,0.65013
102086,0.63274
102087,0.54965
102088,0.87592
102089,0.55084
102090,0.22742
102091,0.1669
102092,0.28411
102093,0.71258
102094,0.86267
102095,0.0507
102096,0.66653
102097,0.0163
102098,0.68982
102099,0.83569
102100,0.80367
102101,0.28134
102102,0.48568
102103,0.73487
102104,0.78293
102105,0.86874
102106,0.70362
102107,0.78733
102108,0.77696
102109,0.82589
102110,0.56668
102111,0.75558
102112,0.25261
102113,0.88935
102114,0.1962
102115,0.65422
102116,0.76265
102117,0.60036
102118,0.66529
102119,0.55717
102120,0.66313
102121,0.20408
102122,0.12334
102123,0.33332
102124,0.40116
102125,0.79572
102126,0.50931
102127,0.68751
102128,0.5311
102129,0.31324
102130,0.69738
102131,0.54962
102132,0.59716
102133,0.72969
102134,0.49714
102135,0.36632
102136,0.60546
102137,0.72586
102138,0.69792
102139,1.0
102140,0.61017
102141,0.53927
102142,0.57621
102143,0.74009
102144,0.60024
102145,0.7946
102146,0.59226
102147,0.42564
102148,0.64295
102149,0.60152
102150,0.03648
102151,0.53371
102152,0.54697
102153,0.73868
102154,0.59344
102155,0.73322
102156,0.64364
102157,0.83274
102158,0.7304
102159,0.73197
102160,0.74231
102161,0.26116
102162,0.40458
102163,0.78287
102164,0.55828
102165,0.23374
102166,0.70079
102167,0.62313
102168,0.7043
102169,0.73293
102170,0.85047
102171,0.71565
102172,0.25888
102173,0.66527
102174,0.56924
102175,0.61962
102176,0.65548
102177,0.76079
102178,0.58116
102179,0.6422
102180,0.24707
102181,0.93184
102182,0.61514
102183,0.68179
102184,0.14015
102185,0.59135
102186,0.49067
102187,0.74535
102188,0.6653
102189,0.35406
102190,0.67517
102191,0.57872
102192,0.50565
102193,0.4156
102194,0.61274
102195,0.69631
102196,0.09834
102197,0.33062
102198,0.38263
102199,0.36354
102200,0.54383
102201,0.36236
102202,0.33382
102203,0.65063
102204,0.65763
102205,0.6445
102206,0.69298
102207,0.12655
102208,0.72084
102209,0.41707
102210,0.92509
102211,0.42332
102212,0.00138
102213,0.64031
102214,0.80814
102215,0.04395
102216,0.47444
102217,0.54533
102218,0.70976
102219,0.57018
102220,0.42023
102221,0.51828
102222,0.63873
102223,0.34605
102224,0.68555
102225,0.92468
102226,0.47955
102227,0.55594
102228,0.175
102229,0.2989
102230,0.14092
102231,0.28608
102232,0.41441
102233,0.73294
102234,0.68205
102235,0.55296
102236,0.53311
102237,0.78543
102238,0.88252
102239,0.13787
102240,0.75347
102241,0.08003
102242,0.06512
102243,0.59578
102244,0.73161
102245,0.88858
102246,0.74358
102247,0.83662
102248,0.63753
102249,0.51052
102250,0.63185
102251,0.50773
102252,0.69267
102253,0.17036
102254,0.183
102255,0.19516
102256,0.70669
102257,0.12378
102258,0.44403
102259,0.67467
102260,0.31161
102261,0.56572
102262,0.04574
102263,0.55278
102264,0.16612
102265,0.53123
102266,0.78635
102267,0.79771
102268,0.74272
102269,0.76449
102270,0.12367
102271,0.31475
102272,0.68229
102273,0.52658
102274,0.85072
102275,0.37049
102276,0.53893
102277,0.72045
102278,0.36185
102279,0.6795
102280,0.78245
102281,0.08447
102282,0.58411
102283,0.64375
102284,0.54593
102285,0.68394
102286,0.69002
102287,0.82855
102288,0.81865
102289,0.7567
102290,0.7025
102291,0.78305
102292,0.69342
102293,0.57864
102294,0.3032
102295,0.37884
102296,0.10392
102297,0.55027
102298,0.30997
102299,0.44057
102300,0.67815
102301,0.40534
102302,0.09467
102303,0.32825
102304,0.77174
102305,0.43681
102306,0.69448
102307,0.76146
102308,0.29292
102309,0.79506
102310,0.64371
102311,0.5106
102312,0.81547
102313,0.54968
102314,0.59986
102315,0.65297
102316,0.6752
102317,0.55365
102318,0.00889
102319,0.18075
102320,0.01571
102321,0.72904
102322,0.4591
102323,0.58385
102324,0.4885
102325,0.2861
102326,0.63775
102327,0.15475
102328,0.76792
102329,0.60896
102330,0.75341
102331,0.67969
102332,0.55673
102333,0.71638
102334,0.93542
102335,0.6952
102336,0.88173
102337,0.06254
102338,0.69553
102339,0.60545
102340,0.66907
102341,0.79015
102342,0.04705
102343,0.35203
102344,0.78322
102345,0.58847
102346,0.78895
102347,0.69336
102348,0.57191
102349,0.13227
102350,0.68424
102351,0.49261
102352,0.74927
102353,0.72995
102354,0.72324
102355,0.40209
102356,0.96913
102357,0.80901
102358,0.08178
102359,0.34901
102360,0.60561
102361,0.38812
102362,0.0767
102363,0.21896
102364,0.51786
102365,0.79027
102366,0.00575
102367,0.88339
102368,0.0178
102369,0.14359
102370,0.55917
102371,0.91392
102372,0.07716
102373,0.57473
102374,0.38529
102375,0.48825
102376,0.60951
102377,0.6221
102378,0.5454
102379,0.8275
102380,0.61942
102381,0.78945
102382,0.68131
102383,0.58116
102384,0.66557
102385,0.55955
102386,0.65125
102387,0.10109
102388,0.67625
102389,0.06274
102390,0.21425
102391,0.70694
102392,0.2023
102393,0.38306
102394,0.54785
102395,0.499
102396,0.50625
102397,0.18945
102398,0.06764
102399,0.417
102400,0.75568
102401,0.63817
102402,0.52338
102403,0.8194
102404,0.64752
102405,0.52302
102406,0.71373
102407,0.48234
102408,0.88233
102409,0.65577
102410,0.04614
102411,0.55539
102412,0.40369
102413,0.4496
102414,0.26188
102415,0.71802
102416,0.13222
102417,0.67392
102418,0.62392
102419,0.83932
102420,0.57345
102421,0.49739
102422,0.15513
102423,0.19423
102424,0.39794
102425,0.42476
102426,0.73524
102427,0.71311
102428,0.44368
102429,0.60124
102430,0.57568
102431,0.64021
102432,0.91339
102433,0.16377
102434,0.05518
102435,0.16343
102436,0.44535
102437,0.87466
102438,0.67668
102439,0.75422
102440,0.78386
102441,0.29247
102442,0.48397
102443,0.65382
102444,0.41563
102445,0.5138
102446,0.29064
102447,0.00414
102448,0.9389
102449,0.76606
102450,0.41413
102451,0.39158
102452,0.49035
102453,0.71769
102454,0.71647
102455,0.03158
102456,0.61244
102457,0.72554
102458,0.28259
102459,0.81518
102460,0.90622
102461,0.74013
102462,0.724
102463,0.65701
102464,0.62754
102465,0.69721
102466,0.49967
102467,0.59063
102468,0.82885
102469,0.75789
102470,0.53134
102471,0.42844
102472,0.54279
102473,0.04699
102474,0.81146
102475,0.668
102476,0.0901
102477,0.8037
102478,0.40627
102479,0.81708
102480,0.66557
102481,0.69163
102482,0.90967
102483,0.66112
102484,0.5015
102485,0.68913
102486,0.89367
102487,0.77811
102488,0.56481
102489,0.0043
102490,0.77949
102491,0.6683
102492,0.03939
102493,0.14847
102494,0.36375
102495,0.73007
102496,0.04301
102497,0.53996
102498,0.76786
102499,0.66195
102500,0.57064
102501,0.23807
102502,0.61771
102503,0.31739
102504,0.49599
102505,0.59522
102506,0.93618
102507,0.75212
102508,0.01917
102509,0.72797
102510,0.47994
102511,0.36168
102512,0.67182
102513,0.60984
102514,0.47077
102515,0.70074
102516,0.6666
102517,0.45048
102518,0.5555
102519,0.13227
102520,0.90741
102521,0.79501
102522,0.64358
102523,0.10587
102524,0.87065
102525,0.33014
102526,0.73492
102527,0.71714
102528,0.80177
102529,0.67055
102530,0.49012
102531,0.37598
102532,0.00581
102533,0.38461
102534,0.77572
102535,0.40078
102536,0.64249
102537,0.16661
102538,0.66162
102539,0.48619
102540,0.19159
102541,0.59278
102542,0.67949
102543,0.54944
102544,0.52639
102545,0.27053
102546,0.26945
102547,0.6012
102548,0.55268
102549,0.7918
102550,0.44094
102551,0.83972
102552,0.0982
102553,0.60954
102554,0.65566
102555,0.27453
102556,0.02801
102557,0.52002
102558,0.44937
102559,0.12178
102560,0.59366
102561,0.71249
102562,0.73737
102563,0.68259
102564,0.72899
102565,0.92357
102566,0.66691
102567,0.45499
102568,0.58397
102569,0.06136
102570,0.8093
102571,0.70622
102572,0.7472
102573,0.63718
102574,0.01828
102575,0.76251
102576,0.66598
102577,0.63526
102578,0.76914
102579,0.34296
102580,0.94493
102581,0.77703
102582,0.76104
102583,0.0179
102584,0.7452
102585,0.1146
102586,0.535
102587,0.27962
102588,0.00705
102589,0.49319
102590,0.03381
102591,0.3049
102592,0.5333
102593,0.78154
102594,0.64644
102595,0.66289
102596,0.65193
102597,0.5195
102598,0.77172
102599,0.0024
102600,0.54899
102601,0.74233
102602,0.27743
102603,0.29073
102604,0.78246
102605,0.6506
102606,0.64525
102607,0.67586
102608,0.69061
102609,0.78273
102610,0.60238
102611,0.60638
102612,0.83381
102613,0.00921
102614,0.71191
102615,0.44089
102616,0.58263
102617,0.67251
102618,0.31442
102619,0.74324
102620,0.61383
102621,0.53245
102622,0.47575
102623,0.18773
102624,0.86846
102625,0.46172
102626,0.26599
102627,0.971
102628,0.03325
102629,0.05132
102630,0.70803
102631,0.88701
102632,0.73225
102633,0.05273
102634,0.64256
102635,0.04629
102636,0.33191
102637,0.53449
102638,0.62167
102639,0.3424
102640,0.58126
102641,0.02689
102642,0.37409
102643,0.71523
102644,0.64358
102645,0.97323
102646,0.71838
102647,0.75562
102648,0.77854
102649,0.43296
102650,0.52875
102651,0.68926
102652,0.6528
102653,0.13345
102654,0.33381
102655,0.73065
102656,0.62457
102657,0.22311
102658,0.40242
102659,0.69908
102660,0.58802
102661,0.70481
102662,0.49332
102663,0.72001
102664,0.67737
102665,0.61119
102666,0.06979
102667,0.8006
102668,0.73462
102669,0.90575
102670,0.46703
102671,0.09129
102672,0.50117
102673,0.05756
102674,0.23495
102675,0.39506
102676,0.73014
102677,0.07267
102678,0.49682
102679,0.72394
102680,0.83004
102681,0.48993
102682,0.20078
102683,0.50877
102684,0.83046
102685,0.69809
102686,0.68399
102687,0.01541
102688,0.87587
102689,0.64418
102690,0.61083
102691,0.09714
102692,0.01754
102693,0.75765
102694,0.57029
102695,0.93691
102696,0.28065
102697,0.59574
102698,0.44917
102699,0.67238
102700,0.52918
102701,0.50786
102702,0.12376
102703,0.34334
102704,0.17851
102705,0.63632
102706,0.54367
102707,0.18894
102708,0.59466
102709,0.71324
102710,0.88959
102711,0.41671
102712,0.19126
102713,0.73449
102714,0.78055
102715,0.77416
102716,0.63607
102717,0.01355
102718,0.24912
102719,0.08227
102720,0.6592
102721,0.5257
102722,0.3838
102723,0.30088
102724,0.91723
102725,0.07592
102726,0.46206
102727,0.5151
102728,0.09343
102729,0.75548
102730,0.76479
102731,0.57364
102732,0.67018
102733,0.51472
102734,0.55653
102735,0.56826
102736,0.85851
102737,0.53241
102738,0.70586
102739,0.57183
102740,0.77459
102741,0.81129
102742,0.59133
102743,0.86804
102744,0.32282
102745,0.62799
102746,0.34067
102747,0.68612
102748,0.77622
102749,0.518
102750,0.79883
102751,0.75129
102752,0.3786
102753,0.57631
102754,0.61595
102755,0.42524
102756,0.0954
102757,0.40629
102758,0.67391
102759,0.58836
102760,0.31586
102761,0.12591
102762,0.79844
102763,0.58882
102764,0.23063
102765,0.13123
102766,0.24602
102767,0.32886
102768,0.02144
102769,0.91837
102770,0.70673
102771,0.58918
102772,0.2873
102773,0.76214
102774,0.40051
102775,0.63921
102776,0.63192
102777,0.60656
102778,0.5885
102779,0.70804
102780,0.64117
102781,0.6436
102782,0.56894
102783,0.14768
102784,0.16471
102785,0.83528
102786,0.59919
102787,0.4701
102788,0.02454
102789,0.63877
102790,0.72067
102791,0.87474
102792,0.73875
102793,0.70537
102794,0.21472
102795,0.08858
102796,0.53734
102797,0.7636
102798,0.75738
102799,0.68912
102800,0.02648
102801,0.84199
102802,0.4232
102803,0.8221
102804,0.47636
102805,0.55971
102806,0.45575
102807,0.61234
102808,0.34591
102809,0.15693
102810,0.4861
102811,0.63598
102812,0.06232
102813,0.44319
102814,0.75285
102815,0.65109
102816,0.5827
102817,0.24929
102818,0.30647
102819,0.78812
102820,0.63095
102821,0.70667
102822,0.74006
102823,0.54047
102824,0.96007
102825,0.56446
102826,0.83744
102827,0.76928
102828,0.38403
102829,0.72212
102830,0.82707
102831,0.77753
102832,0.54672
